location_id,year,month,temp_mean,temp_max,temp_min,rain_sum,rain_days,sunshine_mean_hours,radiation_mean,et0_mean,wind_speed_max,date
3,2024,1,23.509677419354837,29.4,16.6,105.7,13,9.112266129032257,18.20483870967742,3.6580645161290324,24.7,2024-01-01
3,2024,2,24.841379310344827,34.0,17.7,27.3,4,10.952977777777775,22.767931034482757,4.951379310344827,28.6,2024-02-01
3,2024,3,26.041935483870965,34.5,17.9,42.1,7,10.97418888888889,24.45225806451613,5.52741935483871,20.2,2024-03-01
3,2024,4,26.986666666666668,35.9,20.4,69.3,18,10.589676759259259,23.321,5.172666666666667,21.4,2024-04-01
3,2024,5,25.370967741935484,34.8,21.6,357.6,29,7.681492204301074,17.037096774193547,3.480967741935484,28.7,2024-05-01
3,2024,6,24.625,29.0,20.2,44.6,4,9.35678611111111,18.85,3.65,17.4,2024-06-01
4,2010,1,23.6,28.9,17.3,44.900000000000006,11,10.081991845878136,17.508387096774193,3.4812903225806453,19.0,2010-01-01
4,2010,2,24.75714285714286,32.4,19.2,13.8,4,9.817127083333336,19.94964285714286,4.172857142857143,18.2,2010-02-01
4,2010,3,26.858064516129033,34.3,18.4,97.3,10,10.855479928315415,22.59709677419355,5.013870967741935,16.8,2010-03-01
4,2010,4,26.526666666666664,32.8,22.3,274.6,25,9.806248981481481,20.312,4.2523333333333335,13.7,2010-04-01
4,2010,5,26.05483870967742,31.2,22.6,128.5,28,9.595577867383513,18.14483870967742,3.739032258064516,26.4,2010-05-01
4,2010,6,25.636666666666667,31.1,22.9,131.5,27,10.02966453703704,18.076999999999998,3.7760000000000002,26.8,2010-06-01
4,2010,7,25.26774193548387,31.7,21.8,165.3,26,9.77425905017921,18.241612903225807,3.8258064516129036,24.9,2010-07-01
4,2010,8,25.003225806451614,31.0,21.8,131.1,26,9.368385035842293,17.276774193548388,3.657741935483871,24.3,2010-08-01
4,2010,9,24.936666666666667,30.0,21.3,139.3,26,8.749090925925927,17.491666666666667,3.686,22.9,2010-09-01
4,2010,10,24.483870967741936,30.0,21.0,348.4,24,9.615733243727599,17.411290322580644,3.4819354838709677,24.5,2010-10-01
4,2010,11,23.883333333333333,29.4,20.4,427.0,27,8.028862222222223,14.571,2.8976666666666664,16.7,2010-11-01
4,2010,12,22.91290322580645,28.3,19.0,513.7,28,5.854332258064518,11.483548387096775,2.2829032258064514,20.4,2010-12-01
4,2011,1,22.506451612903227,27.5,17.9,560.0,24,6.172594623655914,11.876129032258065,2.3225806451612905,18.3,2011-01-01
4,2011,2,23.575,29.6,18.2,370.09999999999997,14,7.560464781746032,15.480357142857143,3.132857142857143,15.3,2011-02-01
4,2011,3,25.174193548387095,32.7,17.9,57.2,17,10.764600268817205,21.490000000000002,4.426129032258065,18.9,2011-03-01
4,2011,4,25.473333333333336,33.5,20.6,231.5,26,9.444711296296296,20.038999999999998,4.165666666666667,18.2,2011-04-01
4,2011,5,26.08709677419355,32.8,22.5,60.4,23,11.028202240143369,20.490000000000002,4.3270967741935475,24.2,2011-05-01
4,2011,6,26.073333333333334,31.7,23.2,45.2,17,11.042313703703703,19.933333333333334,4.476,25.5,2011-06-01
4,2011,7,25.561290322580643,31.0,22.6,95.3,27,10.366522132616486,18.718387096774194,4.188387096774194,26.0,2011-07-01
4,2011,8,25.519354838709678,30.6,22.7,78.3,27,10.355074283154119,18.792258064516126,4.22516129032258,24.2,2011-08-01
4,2011,9,25.706666666666667,31.8,22.5,88.3,17,10.592054722222219,19.65266666666667,4.420333333333333,23.9,2011-09-01
4,2011,10,25.416129032258063,31.8,21.5,314.3,26,8.91656711469534,17.536451612903225,3.818064516129032,18.9,2011-10-01
4,2011,11,24.153333333333332,29.3,18.5,164.1,21,8.847159444444443,15.894333333333332,3.1689999999999996,20.3,2011-11-01
4,2011,12,23.516129032258064,29.2,16.4,223.5,18,8.346702329749105,14.509354838709678,2.911290322580645,19.5,2011-12-01
4,2012,1,23.419354838709676,29.2,17.0,24.7,5,10.468635573476703,18.84,3.7819354838709676,19.6,2012-01-01
4,2012,2,24.120689655172413,30.6,17.9,57.0,13,9.645791379310344,18.31655172413793,3.773448275862069,19.7,2012-02-01
4,2012,3,26.31935483870968,33.7,18.9,58.6,14,11.021496146953405,23.495806451612903,4.983548387096774,14.9,2012-03-01
4,2012,4,25.69,31.4,21.1,145.5,24,9.962702685185185,19.796666666666667,4.104666666666667,20.2,2012-04-01
4,2012,5,26.761290322580646,33.2,21.8,15.6,7,11.14750134408602,21.416774193548385,5.061290322580645,28.4,2012-05-01
4,2012,6,26.023333333333333,31.7,22.8,64.5,21,10.474579814814813,18.834333333333333,4.391333333333334,26.2,2012-06-01
4,2012,7,25.925806451612903,32.4,22.4,71.89999999999999,24,10.820014068100358,19.80354838709677,4.510645161290323,27.2,2012-07-01
4,2012,8,25.94516129032258,32.2,22.8,66.7,19,10.533263978494624,19.356451612903225,4.561612903225806,26.3,2012-08-01
4,2012,9,26.133333333333333,32.4,22.7,60.0,21,10.252577870370372,19.706333333333337,4.600333333333333,23.8,2012-09-01
4,2012,10,25.116129032258065,33.7,21.2,482.9,26,7.947024910394265,16.476774193548387,3.616129032258064,24.2,2012-10-01
4,2012,11,24.243333333333332,29.8,20.2,407.6,22,8.082080925925926,15.332333333333334,3.1026666666666665,21.1,2012-11-01
4,2012,12,23.574193548387097,28.4,18.8,189.8,17,7.857686111111111,13.361290322580645,2.670967741935484,16.7,2012-12-01
4,2013,1,23.125806451612902,28.1,17.7,238.4,11,8.437493996415771,15.535806451612904,3.100322580645161,18.2,2013-01-01
4,2013,2,23.960714285714285,29.1,18.3,106.39999999999999,12,9.463425595238096,18.556428571428572,3.7049999999999996,18.1,2013-02-01
4,2013,3,25.283870967741933,31.5,19.8,159.3,17,10.160193458781363,20.59709677419355,4.217741935483871,15.3,2013-03-01
4,2013,4,26.626666666666665,33.1,22.1,115.30000000000001,19,10.619219259259255,21.633666666666667,4.55,14.8,2013-04-01
4,2013,5,26.016129032258064,31.5,23.1,111.3,23,9.696941845878136,18.475483870967743,3.934516129032258,25.8,2013-05-01
4,2013,6,24.529999999999998,28.6,22.3,194.5,29,9.268331481481484,16.006333333333334,3.1929999999999996,24.1,2013-06-01
4,2013,7,24.845161290322583,30.0,22.2,113.1,26,10.397773924731183,18.22741935483871,3.825483870967742,24.2,2013-07-01
4,2013,8,25.193548387096776,32.3,22.2,175.7,21,10.735845967741934,20.14516129032258,4.275161290322581,24.2,2013-08-01
4,2013,9,24.81,30.4,21.8,89.4,21,9.571593703703703,18.097666666666665,3.8013333333333335,24.2,2013-09-01
4,2013,10,25.029032258064515,31.2,21.1,187.8,22,9.80467240143369,18.45225806451613,3.948709677419355,23.3,2013-10-01
4,2013,11,24.19,29.3,18.5,223.20000000000002,19,9.830953703703704,17.319666666666667,3.4523333333333333,13.9,2013-11-01
4,2013,12,23.12258064516129,28.5,18.9,136.4,14,8.056981003584228,13.131612903225806,2.640322580645161,19.1,2013-12-01
4,2014,1,23.029032258064515,27.9,17.5,100.10000000000001,11,9.1715,15.029677419354838,2.9387096774193546,18.7,2014-01-01
4,2014,2,23.964285714285715,30.2,15.7,10.5,4,10.931803273809521,21.40607142857143,4.330357142857143,18.3,2014-02-01
4,2014,3,25.919354838709676,34.2,18.7,13.200000000000001,3,10.938767562724015,22.168709677419354,4.925161290322581,19.4,2014-03-01
4,2014,4,26.6,34.1,21.4,257.6,24,10.463548888888889,21.567,4.594333333333334,14.2,2014-04-01
4,2014,5,25.874193548387098,30.9,22.6,151.9,22,9.530494982078853,18.709032258064518,3.9016129032258067,21.7,2014-05-01
4,2014,6,25.986666666666668,30.7,23.2,77.5,23,10.960089444444444,19.566666666666666,4.209,27.7,2014-06-01
4,2014,7,25.603225806451615,30.5,22.8,101.1,26,10.81095833333333,19.568709677419356,4.236451612903227,25.5,2014-07-01
4,2014,8,25.306451612903224,30.7,22.6,98.9,24,10.020599551971328,18.531290322580645,4.071290322580645,24.2,2014-08-01
4,2014,9,25.353333333333335,31.6,22.1,162.5,27,10.112855555555557,19.241333333333333,4.139666666666667,23.8,2014-09-01
4,2014,10,24.635483870967743,30.1,21.2,532.0,29,8.669534139784947,16.56645161290323,3.3558064516129034,22.0,2014-10-01
4,2014,11,23.709999999999997,29.6,19.3,354.5,23,6.949308333333334,13.576333333333334,2.7156666666666665,14.8,2014-11-01
4,2014,12,23.322580645161292,28.6,19.1,649.8,28,6.080595788530467,11.287741935483872,2.2506451612903224,15.1,2014-12-01
4,2015,1,23.799999999999997,29.6,17.2,15.599999999999998,4,10.538378942652333,18.56935483870968,3.7806451612903227,16.6,2015-01-01
4,2015,2,23.72142857142857,29.5,16.5,91.6,13,10.06251140873016,18.5975,3.7378571428571425,18.4,2015-02-01
4,2015,3,25.270967741935483,32.8,18.7,68.5,10,10.695626702508962,22.931290322580644,4.736451612903226,14.8,2015-03-01
4,2015,4,25.709999999999997,32.4,21.3,318.9,26,10.052021111111111,20.849666666666668,4.2796666666666665,10.7,2015-04-01
4,2015,5,25.89032258064516,30.7,22.1,124.9,19,10.095256272401432,19.009032258064515,3.9729032258064514,24.4,2015-05-01
4,2015,6,25.996666666666666,30.9,22.8,80.7,19,10.437927222222225,18.553333333333335,4.024666666666667,23.9,2015-06-01
4,2015,7,25.67096774193548,30.6,22.7,88.3,21,10.41693163082437,19.24774193548387,4.2132258064516135,26.1,2015-07-01
4,2015,8,25.825806451612905,31.6,22.5,124.7,22,10.906114964157705,20.328709677419358,4.418387096774193,25.0,2015-08-01
4,2015,9,25.56,31.5,21.7,117.10000000000001,25,9.515540185185184,17.779,3.8056666666666668,24.4,2015-09-01
4,2015,10,24.961290322580645,31.1,21.5,820.8,29,7.768580197132615,16.03290322580645,3.33,18.8,2015-10-01
4,2015,11,24.216666666666665,29.3,21.1,480.8,26,7.5686074074074075,14.138666666666666,2.8433333333333333,18.3,2015-11-01
4,2015,12,24.212903225806453,29.1,19.0,205.8,21,8.666956630824371,14.329032258064515,2.8687096774193552,19.7,2015-12-01
4,2016,1,24.177419354838708,29.5,17.6,19.5,7,10.489884050179212,18.223548387096773,3.7161290322580647,17.7,2016-01-01
4,2016,2,25.313793103448276,31.2,18.9,13.0,7,10.516195114942528,19.992758620689653,4.281379310344827,18.6,2016-02-01
4,2016,3,27.44193548387097,35.6,21.6,23.0,8,11.133740860215052,23.220322580645163,5.085806451612903,18.1,2016-03-01
4,2016,4,28.053333333333335,34.7,23.1,78.9,15,10.910122962962964,22.770666666666667,4.968666666666667,16.6,2016-04-01
4,2016,5,25.916129032258063,32.4,22.6,727.4,29,8.484016218637992,16.344516129032257,3.390322580645161,25.4,2016-05-01
4,2016,6,25.52,29.3,22.6,85.2,24,10.488720462962965,18.608333333333334,3.8713333333333333,26.1,2016-06-01
4,2016,7,25.62258064516129,31.2,22.6,69.0,23,10.57966845878136,19.21,4.184838709677419,26.0,2016-07-01
4,2016,8,25.67096774193548,31.2,22.7,67.6,22,10.912956182795698,20.396451612903224,4.510645161290323,24.3,2016-08-01
4,2016,9,25.77,31.1,22.5,42.5,14,10.552725370370371,20.528666666666666,4.775333333333333,24.5,2016-09-01
4,2016,10,25.958064516129035,32.6,21.7,59.6,14,10.6893814516129,20.022903225806452,4.626129032258064,22.6,2016-10-01
4,2016,11,24.273333333333333,29.7,17.5,201.9,21,8.222195833333336,15.252666666666666,3.0893333333333337,14.8,2016-11-01
4,2016,12,24.01290322580645,29.8,15.6,46.8,11,10.409907616487455,17.822580645161292,3.6306451612903223,21.3,2016-12-01
4,2017,1,23.861290322580647,31.8,15.6,106.0,9,9.523256272401435,19.30516129032258,4.351935483870967,20.8,2017-01-01
4,2017,2,24.49285714285714,35.2,15.7,19.8,6,10.420565674603175,22.07785714285714,4.801428571428572,21.4,2017-02-01
4,2017,3,25.61935483870968,34.1,18.0,132.3,20,9.860682078853047,20.898709677419355,4.481612903225806,21.2,2017-03-01
4,2017,4,26.743333333333332,36.4,22.0,126.7,19,10.866865925925923,22.122,4.864333333333334,20.0,2017-04-01
4,2017,5,25.46451612903226,33.1,21.9,223.3,30,8.990299193548388,17.23548387096774,3.5261290322580647,22.4,2017-05-01
4,2017,6,24.673333333333336,28.6,21.4,157.4,29,9.466413703703704,16.344,3.216333333333333,22.2,2017-06-01
4,2017,7,25.029032258064515,30.1,21.7,101.7,27,9.732262275985663,17.261935483870968,3.5925806451612905,23.2,2017-07-01
4,2017,8,24.351612903225806,29.8,21.2,187.0,28,8.518192921146953,15.95774193548387,3.178064516129032,23.9,2017-08-01
4,2017,9,24.203333333333333,31.7,21.4,194.6,25,8.42046888888889,16.441666666666666,3.238,24.2,2017-09-01
4,2017,10,24.116129032258065,28.8,21.4,357.0,30,8.104041577060931,15.053870967741936,2.9535483870967743,20.0,2017-10-01
4,2017,11,23.759999999999998,29.8,19.4,336.6,25,7.066581851851852,14.206333333333333,2.871,18.3,2017-11-01
4,2017,12,23.593548387096774,29.3,18.0,75.5,11,9.816350627240144,17.276129032258066,3.479677419354839,20.1,2017-12-01
4,2018,1,23.33225806451613,29.8,16.6,27.8,7,10.188921505376344,20.023548387096774,4.20741935483871,20.5,2018-01-01
4,2018,2,24.75,32.7,16.3,28.3,9,10.687530059523807,21.79642857142857,4.798928571428571,21.5,2018-02-01
4,2018,3,25.916129032258063,35.0,19.4,162.0,21,10.026674641577062,20.544516129032257,4.494193548387097,18.1,2018-03-01
4,2018,4,25.55666666666667,33.3,21.0,205.2,23,9.859932407407408,20.331333333333337,4.229,15.3,2018-04-01
4,2018,5,24.68064516129032,30.9,21.6,282.0,31,8.061647580645161,16.32774193548387,3.2261290322580645,24.7,2018-05-01
4,2018,6,24.10666666666667,27.8,21.9,212.4,30,9.054045833333333,16.644,3.0349999999999997,25.9,2018-06-01
4,2018,7,24.161290322580644,28.1,21.3,169.79999999999998,29,9.277139964157708,17.241935483870968,3.3270967741935484,24.7,2018-07-01
4,2018,8,23.861290322580647,28.4,21.3,214.3,27,8.845874731182796,16.53258064516129,3.1632258064516128,25.6,2018-08-01
4,2018,9,24.496666666666666,30.4,21.0,155.1,18,9.82410925925926,19.691333333333333,4.01,26.7,2018-09-01
4,2018,10,23.741935483870968,28.8,20.6,695.7,29,7.18396164874552,14.998387096774193,2.954838709677419,15.4,2018-10-01
4,2018,11,23.873333333333335,29.3,19.2,451.79999999999995,24,8.614093055555555,15.857333333333335,3.1506666666666665,15.5,2018-11-01
4,2018,12,23.44193548387097,30.2,16.9,75.8,12,9.086273297491038,17.33967741935484,3.479677419354839,17.6,2018-12-01
4,2019,1,23.60967741935484,32.0,16.5,30.599999999999998,4,10.405038172043009,20.122258064516128,4.2061290322580644,19.6,2019-01-01
4,2019,2,24.49285714285714,32.6,16.5,183.29999999999998,14,10.294984523809523,20.162499999999998,4.144642857142857,20.0,2019-02-01
4,2019,3,26.312903225806455,36.3,18.4,27.099999999999998,8,11.085490143369174,24.333870967741937,5.387741935483871,21.4,2019-03-01
4,2019,4,26.566666666666666,36.0,21.2,160.2,17,9.181164444444445,20.183666666666667,4.389666666666667,18.6,2019-04-01
4,2019,5,26.17096774193548,31.8,22.6,54.1,21,10.827058691756273,20.473548387096773,4.341612903225807,21.7,2019-05-01
4,2019,6,25.62,31.4,22.5,124.0,25,9.676487129629631,17.314666666666668,3.6646666666666667,23.6,2019-06-01
4,2019,7,25.177419354838708,31.0,22.0,124.2,22,10.246800985663084,18.85516129032258,3.934516129032258,27.1,2019-07-01
4,2019,8,24.161290322580644,29.8,21.6,278.3,29,7.914967293906811,15.389032258064516,2.980967741935484,24.2,2019-08-01
4,2019,9,24.25,30.1,20.4,209.5,29,9.251631851851851,17.76966666666667,3.417333333333333,22.4,2019-09-01
4,2019,10,23.79032258064516,30.3,20.1,606.1,31,6.419485304659498,14.618709677419355,2.9019354838709677,16.3,2019-10-01
4,2019,11,24.326666666666664,29.7,19.5,239.10000000000002,22,9.638628888888888,18.029333333333334,3.5930000000000004,15.8,2019-11-01
4,2019,12,23.929032258064513,29.9,18.8,82.2,20,9.259409946236559,16.626129032258063,3.3525806451612903,17.1,2019-12-01
4,2020,1,24.22258064516129,31.4,15.9,12.3,5,10.830337992831542,21.345161290322583,4.430000000000001,20.6,2020-01-01
4,2020,2,25.2,32.8,17.2,11.7,4,11.076480363984675,23.68448275862069,5.214827586206896,23.3,2020-02-01
4,2020,3,26.951612903225808,34.9,19.2,29.2,9,11.102159498207882,24.200645161290325,5.450967741935483,17.2,2020-03-01
4,2020,4,26.333333333333332,35.3,18.7,180.8,25,10.341703703703702,21.575333333333333,4.596,16.1,2020-04-01
4,2020,5,25.638709677419353,32.1,22.5,250.9,29,8.417926433691756,17.24,3.500967741935484,23.1,2020-05-01
4,2020,6,25.12,29.9,22.1,149.2,26,9.65177111111111,17.832333333333334,3.5623333333333336,21.1,2020-06-01
4,2020,7,24.638709677419353,31.2,21.5,167.8,27,9.008872311827957,16.57677419354839,3.3083870967741937,22.5,2020-07-01
4,2020,8,24.583870967741937,29.7,21.5,179.0,22,9.831045519713262,18.62483870967742,3.6887096774193546,25.4,2020-08-01
4,2020,9,23.796666666666667,28.3,21.4,307.5,29,6.984756851851851,14.388333333333332,2.716333333333333,23.4,2020-09-01
4,2020,10,24.193548387096776,28.7,21.0,158.4,29,10.119112544802869,18.27741935483871,3.5038709677419355,27.9,2020-10-01
4,2020,11,24.259999999999998,29.8,19.8,278.3,23,8.604066111111111,16.727333333333334,3.3459999999999996,17.1,2020-11-01
4,2020,12,23.503225806451614,29.7,18.9,385.1,22,8.38606693548387,15.684516129032259,3.128064516129032,23.3,2020-12-01
4,2021,1,23.467741935483872,29.6,16.0,210.79999999999998,18,8.180844623655915,16.184838709677418,3.2283870967741937,17.0,2021-01-01
4,2021,2,24.267857142857142,33.5,17.3,19.7,6,10.934210615079365,22.131785714285716,4.605714285714286,21.4,2021-02-01
4,2021,3,25.44193548387097,33.0,17.3,80.10000000000001,12,9.749687903225805,21.240967741935485,4.629032258064516,18.5,2021-03-01
4,2021,4,25.433333333333334,34.3,20.8,381.5,21,10.413550555555558,21.17,4.389666666666667,16.4,2021-04-01
4,2021,5,24.729032258064517,30.2,21.5,609.2,30,8.016430734767026,16.28290322580645,3.1912903225806453,28.4,2021-05-01
4,2021,6,24.413333333333334,28.6,21.7,176.1,27,10.111917962962961,17.822333333333333,3.384,24.1,2021-06-01
4,2021,7,24.458064516129035,29.8,21.4,201.4,31,9.69277311827957,17.78516129032258,3.4341935483870967,25.4,2021-07-01
4,2021,8,24.038709677419355,28.5,21.0,188.0,30,8.834481720430107,16.93,3.2254838709677416,24.1,2021-08-01
4,2021,9,24.240000000000002,28.9,21.5,197.1,28,9.378073796296297,17.726333333333333,3.364,24.5,2021-09-01
4,2021,10,23.97741935483871,29.8,20.7,375.1,31,8.453157078853048,16.799354838709675,3.2567741935483867,26.0,2021-10-01
4,2021,11,23.243333333333332,28.8,20.2,402.8,27,5.673944907407407,13.178333333333335,2.5540000000000003,20.4,2021-11-01
4,2021,12,23.83225806451613,29.7,16.4,49.0,14,10.121863620071686,19.315483870967743,3.903225806451613,17.1,2021-12-01
4,2022,1,24.174193548387095,31.3,16.2,23.7,10,10.14751577060932,20.318709677419356,4.2464516129032255,18.8,2022-01-01
4,2022,2,24.185714285714287,32.6,16.4,74.1,10,10.039015773809526,21.726428571428574,4.597499999999999,18.7,2022-02-01
4,2022,3,25.309677419354838,33.3,17.6,54.0,17,10.317503673835127,21.77032258064516,4.6325806451612905,21.6,2022-03-01
4,2022,4,24.720000000000002,32.2,20.7,240.1,30,8.946226944444444,19.851333333333333,3.9733333333333336,16.5,2022-04-01
4,2022,5,24.700000000000003,30.9,21.4,202.5,29,8.940895161290323,18.330967741935485,3.520967741935484,26.6,2022-05-01
4,2022,6,24.48,29.2,21.7,112.9,28,9.487084722222221,18.38566666666667,3.5646666666666667,23.1,2022-06-01
4,2022,7,24.44516129032258,30.8,21.0,147.4,25,8.560972311827959,17.79258064516129,3.6048387096774195,25.8,2022-07-01
4,2022,8,23.919354838709676,30.3,21.1,269.8,26,8.366089157706094,17.55354838709677,3.4254838709677418,24.4,2022-08-01
4,2022,9,24.166666666666668,30.3,21.0,107.89999999999999,25,9.863213333333332,20.384999999999998,3.9796666666666667,24.4,2022-09-01
4,2022,10,23.432258064516127,30.3,19.0,329.40000000000003,28,7.534120161290324,16.138709677419357,3.104516129032258,21.7,2022-10-01
4,2022,11,23.423333333333336,30.5,17.7,265.1,14,8.010247592592593,16.869333333333334,3.366,15.3,2022-11-01
4,2022,12,23.02258064516129,30.4,17.0,218.1,22,7.6026088709677415,15.211612903225806,3.0280645161290325,20.7,2022-12-01
4,2023,1,22.729032258064517,28.8,15.3,56.5,12,9.537331630824372,19.29258064516129,3.829354838709677,19.5,2023-01-01
4,2023,2,23.610714285714288,30.5,15.1,88.5,9,9.787687896825398,21.11285714285714,4.296428571428572,17.7,2023-02-01
4,2023,3,25.36774193548387,33.5,19.8,83.5,15,10.25719023297491,22.26774193548387,4.693870967741935,18.4,2023-03-01
4,2023,4,25.90666666666667,35.0,19.9,192.7,21,9.86965861111111,21.730666666666664,4.6066666666666665,15.9,2023-04-01
4,2023,5,25.43548387096774,31.7,21.9,158.5,30,9.116048566308242,19.1658064516129,3.858709677419355,21.7,2023-05-01
4,2023,6,25.486666666666668,30.6,22.0,83.1,27,10.04014990740741,19.273000000000003,3.990666666666667,21.5,2023-06-01
4,2023,7,24.967741935483872,30.1,21.0,151.2,24,9.288051075268818,18.37,3.8038709677419353,25.6,2023-07-01
4,2023,8,26.07741935483871,32.6,22.3,51.9,15,10.770744982078854,21.879032258064516,4.943870967741935,24.7,2023-08-01
4,2023,9,24.253333333333334,29.6,21.2,185.3,30,8.30964138888889,17.945333333333334,3.4716666666666667,26.2,2023-09-01
4,2023,10,24.038709677419355,30.8,20.3,408.1,27,7.619423028673836,17.041290322580643,3.332258064516129,22.0,2023-10-01
4,2023,11,23.983333333333334,30.9,18.9,624.8,29,7.424925648148149,15.75,3.1236666666666664,15.3,2023-11-01
4,2023,12,24.22258064516129,30.1,19.8,285.5,24,8.116771863799285,15.899999999999999,3.1738709677419354,23.2,2023-12-01
4,2024,1,23.93548387096774,30.1,14.9,153.6,15,9.24368494623656,18.450322580645164,3.7348387096774194,21.1,2024-01-01
4,2024,2,25.551724137931036,34.7,16.7,21.8,6,11.000714750957854,23.08586206896552,5.0520689655172415,21.6,2024-02-01
4,2024,3,27.038709677419355,36.3,18.1,39.1,6,11.041006810035842,24.508064516129032,5.5687096774193545,19.8,2024-03-01
4,2024,4,27.509999999999998,36.8,20.6,127.9,19,10.650081851851853,23.128666666666668,5.086666666666667,17.7,2024-04-01
4,2024,5,25.712903225806453,33.9,21.9,439.7,28,7.507308602150538,17.085806451612903,3.4625806451612906,29.0,2024-05-01
4,2024,6,25.3625,29.6,21.9,41.800000000000004,8,9.633227777777778,18.583750000000002,3.6225,21.9,2024-06-01
5,2010,1,16.958064516129035,21.6,13.1,86.8,17,10.100359318996414,17.32193548387097,3.0990322580645158,12.3,2010-01-01
5,2010,2,17.782142857142855,23.8,12.6,48.6,6,9.900458333333333,20.302500000000002,3.7507142857142854,11.6,2010-02-01
5,2010,3,18.73548387096774,25.3,12.9,147.2,14,10.775399014336921,22.509354838709676,4.291290322580645,12.9,2010-03-01
5,2010,4,18.666666666666668,23.7,15.0,315.0,27,9.652421481481479,19.910333333333334,3.7136666666666667,10.6,2010-04-01
5,2010,5,18.9741935483871,23.7,15.9,241.9,31,9.501099462365593,18.269354838709678,3.2732258064516127,17.2,2010-05-01
5,2010,6,18.266666666666666,23.1,16.0,246.1,30,10.092426018518518,18.401999999999997,3.1569999999999996,21.1,2010-06-01
5,2010,7,17.793548387096774,22.9,14.8,225.5,30,9.923356899641579,18.61516129032258,3.2038709677419352,21.3,2010-07-01
5,2010,8,17.80322580645161,22.6,14.8,254.7,29,9.182244534050179,17.287419354838708,3.0141935483870967,21.0,2010-08-01
5,2010,9,17.573333333333334,22.7,14.6,335.9,28,8.572911574074073,17.574666666666666,3.1226666666666665,17.7,2010-09-01
5,2010,10,17.36774193548387,22.2,12.8,301.8,24,9.770549999999998,18.675161290322578,3.2480645161290322,20.0,2010-10-01
5,2010,11,16.81,21.5,13.7,394.6,28,8.04544314814815,14.496333333333332,2.605,14.1,2010-11-01
5,2010,12,16.270967741935483,20.5,12.3,504.5,27,6.347310215053763,11.921290322580646,2.133225806451613,18.1,2010-12-01
5,2011,1,16.029032258064515,20.7,10.0,511.90000000000003,24,6.461681720430107,12.277096774193547,2.1961290322580647,11.6,2011-01-01
5,2011,2,16.767857142857142,22.0,13.1,340.7,15,7.622114484126984,15.140357142857143,2.7624999999999997,10.2,2011-02-01
5,2011,3,17.396774193548385,23.2,12.7,103.2,18,10.280256630824372,20.580967741935485,3.7516129032258063,12.2,2011-03-01
5,2011,4,17.623333333333335,23.1,13.0,273.5,24,9.330353981481482,19.592333333333332,3.6026666666666665,11.6,2011-04-01
5,2011,5,18.403225806451612,23.0,14.2,117.7,26,10.9327896953405,20.966129032258063,3.6906451612903224,18.4,2011-05-01
5,2011,6,18.533333333333335,23.1,14.5,72.0,22,11.031582962962963,20.711333333333336,3.6643333333333334,20.2,2011-06-01
5,2011,7,18.11935483870968,22.8,15.1,161.7,29,10.363867562724014,19.174516129032256,3.3629032258064515,19.8,2011-07-01
5,2011,8,17.76451612903226,22.2,14.9,163.8,29,10.302645071684587,18.942903225806454,3.2754838709677423,20.2,2011-08-01
5,2011,9,17.816666666666666,23.0,13.5,210.7,26,10.68803861111111,20.481333333333335,3.597,17.7,2011-09-01
5,2011,10,17.34193548387097,23.0,14.0,425.9,29,8.874126164874552,17.574838709677422,3.1806451612903226,10.2,2011-10-01
5,2011,11,16.946666666666665,21.2,13.2,248.4,23,8.377323425925926,15.152,2.7146666666666666,14.0,2011-11-01
5,2011,12,16.748387096774195,21.8,12.7,342.1,24,7.905264426523297,14.387096774193548,2.5980645161290323,11.5,2011-12-01
5,2012,1,16.53548387096774,21.9,11.7,64.60000000000001,13,10.391661559139784,18.12516129032258,3.2270967741935483,10.7,2012-01-01
5,2012,2,16.858620689655172,22.5,11.5,141.4,13,9.769151915708813,18.749655172413792,3.382068965517241,11.4,2012-02-01
5,2012,3,17.81935483870968,23.9,12.7,72.9,11,10.958927419354836,22.97967741935484,4.243548387096775,9.1,2012-03-01
5,2012,4,17.64,22.3,14.2,315.5,29,9.418835092592593,19.240000000000002,3.493666666666667,14.6,2012-04-01
5,2012,5,18.68064516129032,23.7,13.0,61.1,21,11.106992293906814,22.53032258064516,4.0035483870967745,19.0,2012-05-01
5,2012,6,18.413333333333334,23.2,15.5,83.0,25,10.785843888888891,19.476666666666667,3.4276666666666666,20.9,2012-06-01
5,2012,7,18.074193548387097,23.3,15.2,133.4,24,10.773636469534049,20.168709677419354,3.505483870967742,21.3,2012-07-01
5,2012,8,17.864516129032257,22.5,14.8,155.3,28,10.715854749103942,19.772903225806452,3.4751612903225806,21.6,2012-08-01
5,2012,9,17.793333333333333,22.3,14.8,170.4,26,10.330881203703703,19.892666666666667,3.4536666666666664,17.5,2012-09-01
5,2012,10,17.30322580645161,23.5,13.8,657.4,29,7.835036559139785,16.513548387096776,3.024193548387097,19.7,2012-10-01
5,2012,11,17.273333333333333,21.9,14.0,362.8,22,8.348720277777778,14.968333333333334,2.747,13.7,2012-11-01
5,2012,12,16.851612903225806,21.4,11.7,286.4,22,7.963592831541219,13.554516129032258,2.439032258064516,12.1,2012-12-01
5,2013,1,16.70967741935484,21.6,10.8,320.90000000000003,15,8.340699014336916,15.268064516129032,2.770967741935484,10.7,2013-01-01
5,2013,2,16.907142857142855,21.6,12.2,155.9,15,9.644968253968253,18.279999999999998,3.2896428571428573,14.9,2013-02-01
